,Error,Energy,Iteration,Cost,Method,Architecture,Volume,SD
0,0.384436417251,0.273298692975,0,5.2,PAL,Deepspeech,0.65,0.0
1,0.278260709336,0.244712740839,1,5.2,PAL,Deepspeech,0.454879509326,0.015609483044
2,0.338454655192,0.307463978836,2,5.2,PAL,Deepspeech,0.454879509326,0.0413242616459
3,0.242781149281,0.241972448415,3,5.2,PAL,Deepspeech,0.426007248575,0.0197631244877
4,0.324913551958,0.347569503656,4,5.2,PAL,Deepspeech,0.426007248575,0.0323155724039
5,0.327805204934,0.266072306859,5,5.2,PAL,Deepspeech,0.426007248575,0.0100817869715
6,0.32565772663,0.227264842514,6,5.2,PAL,Deepspeech,0.416089288176,0.0141495605831
7,0.303732586332,0.275165677132,7,5.2,PAL,Deepspeech,0.416089288176,0.0384652732214
8,0.310896657519,0.277195166724,8,5.2,PAL,Deepspeech,0.416089288176,0.0121786606884
9,0.287663807837,0.24823578604,9,5.2,PAL,Deepspeech,0.416089288176,0.0270356277968
10,0.357234287792,0.337326510105,10,5.2,PAL,Deepspeech,0.416089288176,0.00643212700879
11,0.293474924389,0.252469381178,11,5.2,PAL,Deepspeech,0.416089288176,0.0441361150215
12,0.305963046742,0.292201102129,12,5.2,PAL,Deepspeech,0.416089288176,0.0256086703693
13,0.408084212136,0.234998138604,13,5.2,PAL,Deepspeech,0.416089288176,0.029388495116
14,0.361314590148,0.357223359954,14,5.2,PAL,Deepspeech,0.416089288176,0.0461188864927
15,0.340681989435,0.274196302734,15,5.2,PAL,Deepspeech,0.416089288176,0.0425838612037
16,0.398809378351,0.257464375677,16,5.2,PAL,Deepspeech,0.416089288176,0.0138080784865
17,0.285803162018,0.417540641232,17,5.2,PAL,Deepspeech,0.416089288176,0.0218641136923
18,0.337719625103,0.289516769236,18,5.2,PAL,Deepspeech,0.416089288176,0.0476428408512
19,0.397385829715,0.327040347376,19,5.2,PAL,Deepspeech,0.416089288176,0.0248311953625
20,0.281535491811,0.375176333107,20,5.2,PAL,Deepspeech,0.416089288176,0.0356798006465
21,0.341656440192,0.302024819983,21,5.2,PAL,Deepspeech,0.416089288176,0.0457206504265
22,0.329222874065,0.252867762471,22,5.2,PAL,Deepspeech,0.416089288176,0.0380685062445
23,0.325925008113,0.271382336213,23,5.2,PAL,Deepspeech,0.416089288176,0.0432146291409
24,0.279482917442,0.297225122828,24,5.2,PAL,Deepspeech,0.416089288176,0.00191148594504
25,0.332651848598,0.267551294005,25,5.2,PAL,Deepspeech,0.416089288176,0.0260335587837
26,0.37531549536,0.307249601878,26,5.2,PAL,Deepspeech,0.416089288176,0.0297633786513
27,0.276403596504,0.28773906309,27,5.2,PAL,Deepspeech,0.416089288176,0.0267073534279
28,0.309039235621,0.267868026397,28,5.2,PAL,Deepspeech,0.416089288176,0.00840058592115
29,0.401186061861,0.261059380372,29,5.2,PAL,Deepspeech,0.416089288176,0.0434717321719
30,0.359921797027,0.288988133971,30,5.2,PAL,Deepspeech,0.416089288176,0.0132567546336
31,0.323066663296,0.231982832796,31,5.2,PAL,Deepspeech,0.41606340445,0.0244753008375
32,0.424555315586,0.271986339049,32,5.2,PAL,Deepspeech,0.41606340445,0.0310110436091
33,0.291618217293,0.261336285141,33,5.2,PAL,Deepspeech,0.41606340445,0.0336099263559
34,0.321432672167,0.261590364569,34,5.2,PAL,Deepspeech,0.41606340445,0.0343881197892
35,0.411799484469,0.236588687105,35,5.2,PAL,Deepspeech,0.41606340445,0.0493667093276
36,0.320247756068,0.2530813709,36,5.2,PAL,Deepspeech,0.41606340445,0.0398993090856
37,0.359244460398,0.329069798658,37,5.2,PAL,Deepspeech,0.41606340445,0.0267083506934
38,0.344623107911,0.35380057833,38,5.2,PAL,Deepspeech,0.41606340445,0.00981781186048
39,0.393428030984,0.258039089399,39,5.2,PAL,Deepspeech,0.41606340445,0.00568527127951
40,0.428795257391,0.300417445894,40,5.2,PAL,Deepspeech,0.41606340445,0.0419342440861
41,0.303045206636,0.288740848722,41,5.2,PAL,Deepspeech,0.41606340445,0.0451216139553
42,0.373083050758,0.369891642219,42,5.2,PAL,Deepspeech,0.41606340445,0.0208940095911
43,0.445657459518,0.287894908144,43,5.2,PAL,Deepspeech,0.41606340445,0.0223599393365
44,0.294706372395,0.331669165222,44,5.2,PAL,Deepspeech,0.41606340445,0.00581735283004
