,Error,Energy,Iteration,Cost,Method,Architecture,Volume,SD
0,0.336691805419,0.227314535879,0,5.2,FlexiBO+RF-Ratio,Deepspeech,0.65,0.0
1,0.274123977587,0.355413959676,1,0.0,FlexiBO+RF-Ratio,Deepspeech,0.487471399815,0.0329423272812
2,0.41955168371,0.233647117664,2,0.0,FlexiBO+RF-Ratio,Deepspeech,0.447141051421,0.00986175067234
3,0.293682053164,0.348135209453,3,5.2,FlexiBO+RF-Ratio,Deepspeech,0.447141051421,0.0116823490147
4,0.348525816329,0.297027845034,4,0.0,FlexiBO+RF-Ratio,Deepspeech,0.446827994177,0.00395875700893
5,0.32843667311,0.264543465959,5,5.2,FlexiBO+RF-Ratio,Deepspeech,0.446827994177,0.0368571039525
6,0.327177486731,0.337655967766,6,0.0,FlexiBO+RF-Ratio,Deepspeech,0.446137933275,0.0494065360886
7,0.277611882408,0.237402434872,7,0.0,FlexiBO+RF-Ratio,Deepspeech,0.446124737956,0.0253174957113
8,0.349716798504,0.290877899272,8,0.0,FlexiBO+RF-Ratio,Deepspeech,0.440168939621,0.0296228624498
9,0.291553154995,0.299984299044,9,0.0,FlexiBO+RF-Ratio,Deepspeech,0.440168939621,0.0466871943609
10,0.330130627977,0.261247439412,10,0.0,FlexiBO+RF-Ratio,Deepspeech,0.440168939621,0.00401245118487
11,0.409652504079,0.21028476857,11,5.2,FlexiBO+RF-Ratio,Deepspeech,0.440168939621,0.0165654759436
12,0.322902093893,0.195687616488,12,0.0,FlexiBO+RF-Ratio,Deepspeech,0.430115459134,0.0439960298843
13,0.418363075807,0.304447458779,13,0.0,FlexiBO+RF-Ratio,Deepspeech,0.418615309508,0.0498370062626
14,0.390070199104,0.318352869219,14,0.0,FlexiBO+RF-Ratio,Deepspeech,0.418615309508,0.0488935069575
15,0.332783097558,0.275363965023,15,0.0,FlexiBO+RF-Ratio,Deepspeech,0.418615309508,0.0475715182303
16,0.302363898413,0.275316909444,16,0.0,FlexiBO+RF-Ratio,Deepspeech,0.418615309508,0.00784916258401
17,0.357120103091,0.239414840783,17,5.2,FlexiBO+RF-Ratio,Deepspeech,0.418615309508,0.00249550578915
18,0.298883324315,0.220462379572,18,5.2,FlexiBO+RF-Ratio,Deepspeech,0.418615309508,0.0367077654474
19,0.326874887784,0.248975674648,19,0.0,FlexiBO+RF-Ratio,Deepspeech,0.418208430223,0.019252560739
20,0.320989710399,0.212919161652,20,0.0,FlexiBO+RF-Ratio,Deepspeech,0.418208430223,0.0436840379792
21,0.275651979631,0.247284855297,21,0.0,FlexiBO+RF-Ratio,Deepspeech,0.418194004698,0.0397817530798
22,0.289474015887,0.256901948048,22,5.2,FlexiBO+RF-Ratio,Deepspeech,0.417982082166,0.00530370849987
23,0.402421408198,0.21149353478,23,0.0,FlexiBO+RF-Ratio,Deepspeech,0.417982082166,0.00457897239651
24,0.367426743472,0.227556288246,24,5.2,FlexiBO+RF-Ratio,Deepspeech,0.417982082166,0.0203935881118
25,0.292442557388,0.235362110624,25,0.0,FlexiBO+RF-Ratio,Deepspeech,0.417982082166,0.023132474184
26,0.398682993337,0.23695466889,26,0.0,FlexiBO+RF-Ratio,Deepspeech,0.417968940913,0.0146761574231
27,0.418926160099,0.203673881415,27,0.0,FlexiBO+RF-Ratio,Deepspeech,0.417968940913,0.0328728980735
28,0.297964767703,0.236258328771,28,0.0,FlexiBO+RF-Ratio,Deepspeech,0.417968940913,0.0385866034242
29,0.31958260218,0.202415783823,29,0.0,FlexiBO+RF-Ratio,Deepspeech,0.417968940913,0.0351779896033
30,0.302794108143,0.273914307603,30,0.0,FlexiBO+RF-Ratio,Deepspeech,0.417923460913,0.0412359145049
31,0.27951139694,0.201747883088,31,0.0,FlexiBO+RF-Ratio,Deepspeech,0.417923460913,0.00655066758952
32,0.314422776317,0.213798004945,32,0.0,FlexiBO+RF-Ratio,Deepspeech,0.416856311125,0.0179156036067
33,0.310153652869,0.283034934858,33,0.0,FlexiBO+RF-Ratio,Deepspeech,0.416856311125,0.0135985856706
34,0.430969411135,0.218330331715,34,0.0,FlexiBO+RF-Ratio,Deepspeech,0.416856311125,0.0477839858884
35,0.325238035542,0.201787286547,35,0.0,FlexiBO+RF-Ratio,Deepspeech,0.416856311125,0.0141719877185
36,0.295674372044,0.310605924515,36,5.2,FlexiBO+RF-Ratio,Deepspeech,0.416856311125,0.0333496271614
37,0.335085680486,0.312331726041,37,0.0,FlexiBO+RF-Ratio,Deepspeech,0.416856311125,0.0296910549408
38,0.316822076558,0.204351785558,38,0.0,FlexiBO+RF-Ratio,Deepspeech,0.416856311125,0.0150578835148
39,0.426509694942,0.262666464845,39,0.0,FlexiBO+RF-Ratio,Deepspeech,0.416856311125,0.0250364171336
40,0.309208385113,0.205286077218,40,0.0,FlexiBO+RF-Ratio,Deepspeech,0.416856311125,0.0395416318466
41,0.401455812848,0.243429087236,41,0.0,FlexiBO+RF-Ratio,Deepspeech,0.416856311125,0.0326810533443
42,0.288697953534,0.196464480643,42,0.0,FlexiBO+RF-Ratio,Deepspeech,0.416856311125,0.00187009088335
43,0.296001099896,0.240996853932,43,5.2,FlexiBO+RF-Ratio,Deepspeech,0.416675596886,0.0180430889934
44,0.312585202792,0.216875091567,44,0.0,FlexiBO+RF-Ratio,Deepspeech,0.416675596886,0.0356455467756
45,0.32782760345,0.232581408283,45,5.2,FlexiBO+RF-Ratio,Deepspeech,0.416675596886,0.0243409054267
46,0.360911077561,0.337128413369,46,0.0,FlexiBO+RF-Ratio,Deepspeech,0.416675596886,0.020736102341
47,0.289281111066,0.267432023652,47,0.0,FlexiBO+RF-Ratio,Deepspeech,0.416675596886,0.0131221536023
48,0.365360930193,0.255164863073,48,5.2,FlexiBO+RF-Ratio,Deepspeech,0.416675596886,0.005988953022
49,0.371447966417,0.258750192321,49,0.0,FlexiBO+RF-Ratio,Deepspeech,0.416675596886,0.0369737516282
50,0.461597716578,0.295909626091,50,0.0,FlexiBO+RF-Ratio,Deepspeech,0.416675596886,0.0439815286078
51,0.343084222023,0.313768696018,51,0.0,FlexiBO+RF-Ratio,Deepspeech,0.416675596886,0.0378858308626
52,0.321061875066,0.262616307245,52,0.0,FlexiBO+RF-Ratio,Deepspeech,0.416675596886,0.0182593759925
53,0.342633620072,0.205839289636,53,0.0,FlexiBO+RF-Ratio,Deepspeech,0.416675596886,0.0323581914273
54,0.369279997616,0.29559628806,54,0.0,FlexiBO+RF-Ratio,Deepspeech,0.416675596886,0.0102010818051
55,0.299038862247,0.142545511962,55,0.0,FlexiBO+RF-Ratio,Deepspeech,0.416675596886,0.0421102298791
56,0.297338029742,0.290217777398,56,0.0,FlexiBO+RF-Ratio,Deepspeech,0.379406508345,0.0354923114592
57,0.326356338492,0.255303959981,57,5.2,FlexiBO+RF-Ratio,Deepspeech,0.379406508345,0.0194714894815
58,0.319204879201,0.228125932649,58,0.0,FlexiBO+RF-Ratio,Deepspeech,0.379406508345,0.00270449471776
59,0.315640613608,0.22217478036,59,0.0,FlexiBO+RF-Ratio,Deepspeech,0.379406508345,0.0126829522603
60,0.26644551594,0.212942376383,60,0.0,FlexiBO+RF-Ratio,Deepspeech,0.379406508345,0.00578003330618
61,0.326533330071,0.207358714301,61,0.0,FlexiBO+RF-Ratio,Deepspeech,0.373031649542,0.0128270498922
62,0.326691202995,0.2509151929,62,0.0,FlexiBO+RF-Ratio,Deepspeech,0.373031649542,0.0333297624181
63,0.306158800345,0.332257679199,63,0.0,FlexiBO+RF-Ratio,Deepspeech,0.373031649542,0.00512392971596
64,0.338964955232,0.260064416726,64,5.2,FlexiBO+RF-Ratio,Deepspeech,0.373031649542,0.0218923306142
65,0.378564803531,0.195893976346,65,0.0,FlexiBO+RF-Ratio,Deepspeech,0.373031649542,0.0163182798117
66,0.274038092651,0.183429733625,66,0.0,FlexiBO+RF-Ratio,Deepspeech,0.373031649542,0.0397798248573
67,0.353807406797,0.260823238087,67,0.0,FlexiBO+RF-Ratio,Deepspeech,0.372567046022,0.0320558626499
68,0.324511817953,0.2173003615,68,0.0,FlexiBO+RF-Ratio,Deepspeech,0.372567046022,0.0119615459207
69,0.313723495796,0.221265457429,69,0.0,FlexiBO+RF-Ratio,Deepspeech,0.372567046022,0.00616976761805
70,0.294997854127,0.218485607063,70,5.2,FlexiBO+RF-Ratio,Deepspeech,0.372567046022,0.0201390001866
71,0.397596118864,0.238184866099,71,5.2,FlexiBO+RF-Ratio,Deepspeech,0.372567046022,0.0401838355962
72,0.27691446929,0.162681971428,72,0.0,FlexiBO+RF-Ratio,Deepspeech,0.372567046022,0.0028785950114
73,0.359355453753,0.225942654469,73,5.2,FlexiBO+RF-Ratio,Deepspeech,0.372108014378,0.041535412542
74,0.43674408672,0.307736325177,74,0.0,FlexiBO+RF-Ratio,Deepspeech,0.372108014378,0.0422246154716
75,0.379274646275,0.33819060263,75,0.0,FlexiBO+RF-Ratio,Deepspeech,0.372108014378,0.0121470937651
76,0.331201916757,0.289127943467,76,0.0,FlexiBO+RF-Ratio,Deepspeech,0.372108014378,0.0142782114536
77,0.309141729074,0.219116039125,77,0.0,FlexiBO+RF-Ratio,Deepspeech,0.372108014378,0.00846506951106
78,0.443765670084,0.261443832798,78,0.0,FlexiBO+RF-Ratio,Deepspeech,0.372108014378,0.0234790857457
79,0.303043685558,0.293703654771,79,0.0,FlexiBO+RF-Ratio,Deepspeech,0.372108014378,0.00414882777042
80,0.326617558761,0.247273743803,80,0.0,FlexiBO+RF-Ratio,Deepspeech,0.372108014378,0.00622708497058
