,Error,Energy,Iteration,Cost,Method,Architecture,Volume,SD
0,0.361892115962,0.357021426124,0,0.0,FlexiBO+RF-Ratio,ResNet,0.65,0.0
1,0.28286601247,0.280848763221,1,4.15,FlexiBO+RF-Ratio,ResNet,0.589710302742,0.0474651943563
2,0.420565558574,0.260518668093,2,0.0,FlexiBO+RF-Ratio,ResNet,0.484272205932,0.0482569318855
3,0.298733799317,0.233982172276,3,4.15,FlexiBO+RF-Ratio,ResNet,0.472492248617,0.0301921212485
4,0.440245366845,0.351700449665,4,0.0,FlexiBO+RF-Ratio,ResNet,0.451406249761,0.0476513800474
5,0.285442116143,0.2773729368,5,0.0,FlexiBO+RF-Ratio,ResNet,0.451406249761,0.0205144469124
6,0.396363850507,0.31507025095,6,0.0,FlexiBO+RF-Ratio,ResNet,0.451360050177,0.00368830993395
7,0.320621729403,0.240706429239,7,4.15,FlexiBO+RF-Ratio,ResNet,0.451360050177,0.00202600573865
8,0.372713697957,0.327969800929,8,0.0,FlexiBO+RF-Ratio,ResNet,0.451360050177,0.0139719401959
9,0.337326777206,0.351334630433,9,0.0,FlexiBO+RF-Ratio,ResNet,0.451360050177,0.00624271805284
10,0.306433284435,0.269500026934,10,4.15,FlexiBO+RF-Ratio,ResNet,0.451360050177,0.0319545236871
11,0.327777371105,0.3151554017,11,0.0,FlexiBO+RF-Ratio,ResNet,0.451360050177,0.0369208065157
12,0.326404765859,0.251034326976,12,0.0,FlexiBO+RF-Ratio,ResNet,0.451360050177,0.0127627028367
13,0.285334950749,0.310798178937,13,0.0,FlexiBO+RF-Ratio,ResNet,0.451360050177,0.00717860885704
14,0.297337663742,0.244366290033,14,4.15,FlexiBO+RF-Ratio,ResNet,0.451360050177,0.0310677552365
15,0.314234331885,0.297360461391,15,0.0,FlexiBO+RF-Ratio,ResNet,0.451313968423,0.0302858613751
16,0.354822432076,0.343903234556,16,0.0,FlexiBO+RF-Ratio,ResNet,0.451313968423,0.0288484199819
17,0.303104233744,0.364188257173,17,0.0,FlexiBO+RF-Ratio,ResNet,0.451313968423,0.0215317631055
18,0.403751818424,0.379427311516,18,0.0,FlexiBO+RF-Ratio,ResNet,0.451313968423,0.0356889398384
19,0.310432452692,0.31288592804,19,4.15,FlexiBO+RF-Ratio,ResNet,0.451313968423,0.00630973482987
20,0.312169284758,0.295409513943,20,0.0,FlexiBO+RF-Ratio,ResNet,0.451313968423,0.00763863349985
21,0.426836532557,0.278747982734,21,0.0,FlexiBO+RF-Ratio,ResNet,0.451313968423,0.0145106161468
22,0.367272628243,0.274209118927,22,4.15,FlexiBO+RF-Ratio,ResNet,0.451313968423,0.0129207563723
23,0.325524613103,0.305367057982,23,4.15,FlexiBO+RF-Ratio,ResNet,0.451313968423,0.0260429869741
24,0.289697735838,0.271821342174,24,0.0,FlexiBO+RF-Ratio,ResNet,0.451313968423,0.0080340347276
25,0.35074061149,0.233388792374,25,4.15,FlexiBO+RF-Ratio,ResNet,0.451271554641,0.0461328661896
26,0.310458640709,0.258066601596,26,0.0,FlexiBO+RF-Ratio,ResNet,0.450886297168,0.0317531084357
27,0.328954765435,0.249735075208,27,4.15,FlexiBO+RF-Ratio,ResNet,0.450886297168,0.0092065263091
28,0.311039913377,0.245327520846,28,4.15,FlexiBO+RF-Ratio,ResNet,0.450886297168,0.0368155609447
29,0.392665008001,0.282791051578,29,0.0,FlexiBO+RF-Ratio,ResNet,0.450886297168,0.04344906481
30,0.3277669001,0.24390510084,30,0.0,FlexiBO+RF-Ratio,ResNet,0.450886297168,0.00334911806096
31,0.336743278863,0.243867886237,31,0.0,FlexiBO+RF-Ratio,ResNet,0.450886297168,0.0204854071484
32,0.356927098061,0.317341909876,32,0.0,FlexiBO+RF-Ratio,ResNet,0.450886297168,0.0288655220311
33,0.325986532497,0.30247506796,33,0.0,FlexiBO+RF-Ratio,ResNet,0.450886297168,0.0339460640386
34,0.321677104573,0.288287541635,34,0.0,FlexiBO+RF-Ratio,ResNet,0.450886297168,0.0417449406858
35,0.322932782018,0.257563563985,35,0.0,FlexiBO+RF-Ratio,ResNet,0.450886297168,0.0108418200203
36,0.277691144895,0.264135539327,36,0.0,FlexiBO+RF-Ratio,ResNet,0.450886297168,0.0145887136036
37,0.38518170091,0.344752148559,37,0.0,FlexiBO+RF-Ratio,ResNet,0.446920188725,0.0214720242647
38,0.296567829736,0.26474478686,38,4.15,FlexiBO+RF-Ratio,ResNet,0.446920188725,0.0354932667031
39,0.29460200627,0.255372286756,39,0.0,FlexiBO+RF-Ratio,ResNet,0.446920188725,0.0435806174661
40,0.359077279982,0.239620151515,40,0.0,FlexiBO+RF-Ratio,ResNet,0.446896215467,0.022784122631
41,0.321875329302,0.281322893685,41,0.0,FlexiBO+RF-Ratio,ResNet,0.446896215467,0.0497988712838
42,0.372542644141,0.242627658551,42,4.15,FlexiBO+RF-Ratio,ResNet,0.446896215467,0.0325852680424
43,0.287199619621,0.351796661797,43,4.15,FlexiBO+RF-Ratio,ResNet,0.446896215467,0.0253450171728
44,0.276876001923,0.326132590272,44,4.15,FlexiBO+RF-Ratio,ResNet,0.446896215467,0.0160001947679
45,0.426385498655,0.235089922976,45,0.0,FlexiBO+RF-Ratio,ResNet,0.446346917184,0.0285764885039
46,0.33168261922,0.341949156848,46,0.0,FlexiBO+RF-Ratio,ResNet,0.446346917184,0.00364251799484
47,0.334354065543,0.310381541694,47,0.0,FlexiBO+RF-Ratio,ResNet,0.446346917184,0.000541162448169
48,0.328812134675,0.330356208051,48,0.0,FlexiBO+RF-Ratio,ResNet,0.446346917184,0.0457217103725
49,0.341275299964,0.266371927163,49,0.0,FlexiBO+RF-Ratio,ResNet,0.446346917184,0.0413457663405
50,0.291903123665,0.357527172961,50,0.0,FlexiBO+RF-Ratio,ResNet,0.446346917184,0.0372068977194
51,0.3548871769,0.268148116458,51,4.15,FlexiBO+RF-Ratio,ResNet,0.446346917184,0.0152514879422
52,0.284098456689,0.285908439574,52,0.0,FlexiBO+RF-Ratio,ResNet,0.446346917184,0.0269277980689
53,0.276282729322,0.252041253323,53,0.0,FlexiBO+RF-Ratio,ResNet,0.446346917184,0.0265396613736
54,0.310171541769,0.310331885987,54,0.0,FlexiBO+RF-Ratio,ResNet,0.44562914136,0.0395611473651
55,0.37686424606,0.269929802962,55,0.0,FlexiBO+RF-Ratio,ResNet,0.44562914136,0.000967170864254
56,0.282078423755,0.240596670172,56,4.15,FlexiBO+RF-Ratio,ResNet,0.44562914136,0.036781174099
57,0.389536093819,0.360663068528,57,0.0,FlexiBO+RF-Ratio,ResNet,0.445449242819,0.0477243539367
58,0.276288936338,0.357281944458,58,0.0,FlexiBO+RF-Ratio,ResNet,0.445449242819,0.00272884827184
59,0.368577270147,0.37590865551,59,0.0,FlexiBO+RF-Ratio,ResNet,0.445449242819,0.00696097201893
60,0.278458441235,0.293218304493,60,0.0,FlexiBO+RF-Ratio,ResNet,0.445449242819,0.0348176956322
61,0.295715561713,0.243459684069,61,4.15,FlexiBO+RF-Ratio,ResNet,0.445449242819,0.0323881051846
62,0.283485121663,0.241374888618,62,0.0,FlexiBO+RF-Ratio,ResNet,0.445449242819,0.0182506782613
